word,0,1,cluster
conventional,-44.545536,-27.397654,81
existing,-66.564735,-2.7212665,118
needed,-79.099144,-15.649739,119
negative,-84.29012,37.11797,149
line,-6.822499,-49.058437,41
give,-85.88824,-2.3315,19
achievement,-64.78947,46.818943,59
improvement,-89.09735,-20.748343,29
element,-45.272236,17.168152,140
making,-88.162476,22.911623,1
unit,16.302551,-37.171875,110
maximum,-83.65558,-26.07552,29
converter,-11.12073,-58.224335,79
world,-59.5814,-31.273026,17
planning,-85.628265,26.456263,1
set,-38.041164,-41.07234,52
legal,-47.334057,34.94047,49
body,16.480083,0.8670774,108
survey,-38.609894,69.95478,0
our,-88.958,-10.800713,119
five,32.198208,12.270476,83
tourism,23.18495,75.44055,22
action,-66.625496,36.60993,4
over,-49.476685,-31.338741,17
tested,-87.24314,6.582841,8
dynamic,-41.82405,-33.330605,127
input,-17.230818,-48.97264,151
known,-59.571495,-7.0011854,80
society,-52.9539,43.391632,167
range,-2.2144868,-5.015077,164
scale,-16.378685,-11.212922,12
natural,-36.524563,36.534935,77
know,-84.14118,10.336868,8
further,-51.787315,-17.293026,100
capacity,-66.26781,15.111536,57
interaction,-70.11312,45.697605,24
general,-51.902874,13.762509,140
focus,-78.74031,7.374993,8
describe,-83.29709,8.67946,8
expert,-78.39696,19.96262,57
expected,-76.39885,2.0379949,23
active,-71.34039,43.660686,24
measured,-87.08332,13.684582,8
alternative,-40.26737,-21.18248,81
measure,-86.33863,14.866141,8
combination,-21.715813,24.353775,160
stock,-31.133245,6.838958,142
selected,-93.89838,16.7292,1
variation,-24.062298,71.88872,21
towards,-75.093025,34.59381,149
against,-64.99273,-55.23922,120
step,-14.581268,-49.03238,151
blood,25.95433,16.919159,66
random,-19.815744,68.71559,7
internet,-30.0896,-49.6156,93
protein,28.104876,34.949272,122
primary,-38.491573,65.29666,0
operation,-41.476414,-27.076784,81
individual,-56.56222,44.611588,59
inverter,-11.102585,-58.322273,79
environmental,-52.69296,45.875805,167
direct,-82.45322,35.146324,149
thinking,-50.512363,56.492554,2
experience,-54.68711,17.612555,27
sector,-47.490276,-70.609856,6
simple,-34.898796,-36.426487,127
obtain,-84.80638,-1.5081059,23
small,-16.072027,-10.017249,12
linear,-23.934622,-33.503773,48
scheme,-16.349611,-70.57017,45
grade,35.29084,73.57178,33
regulation,-53.23924,23.391476,25
caused,-75.84395,-39.063545,32
amount,-28.548697,-14.666441,96
indicate,-83.08148,2.3639033,8
independent,-64.205124,26.191969,11
space,-19.923378,-30.277493,48
hospital,10.8862095,70.29776,10
academic,-62.146564,56.00494,85
consumer,-24.232265,26.583342,61
any,-51.005714,-29.708235,17
income,-61.013023,26.64449,11
java,97.16897,-14.092435,50
building,-30.6538,-10.777775,169
generation,-45.492455,10.286075,140
since,-59.837666,-29.910397,17
indicator,-81.14326,18.93762,1
doe,-60.117825,-25.276846,17
developing,-69.36405,35.94445,4
flow,-4.1191583,32.057617,141
review,-79.38332,10.96679,8
critical,-39.354992,45.755405,77
national,-51.896187,32.68861,49
consumption,-55.65511,-38.068874,159
produced,-20.41296,28.279325,61
province,-22.783316,55.74787,88
observed,-17.56064,-4.44244,12
